date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2020-07-15,BRONG AHAFO,KINTAMPO NORTH,Kintampo,1726,8.06,-1.73,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,1.08,0.19
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,3.24,0.57
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,138.46,24.29
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,1.67,0.29
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,138.46,24.29
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,1.67,0.29
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,2.92,0.51
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,215.34,37.78
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,4.75,0.83
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam,99,250 KG,aggregate,Wholesale,GHS,577.39,101.3
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,3.9,0.68
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam (puna),737,250 KG,aggregate,Wholesale,GHS,904.23,158.64
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,3.66,0.64
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Wholesale,GHS,110,19.3
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,"meat, fish and eggs",Meat (chicken),94,10 KG,aggregate,Wholesale,GHS,120,21.05
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,16,2.81
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,"meat, fish and eggs","Meat (chicken, local)",792,10 KG,aggregate,Wholesale,GHS,320,56.14
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,3.18,0.56
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,297.27,52.15
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,12,2.11
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,11.39,2
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,318.94,55.95
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,22.46,3.94
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Peppers (dried),714,16 KG,aggregate,Wholesale,GHS,80,14.04
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,3.85,0.68
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Peppers (fresh),713,20 KG,aggregate,Wholesale,GHS,426.52,74.83
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,4.35,0.76
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,70.93,12.44
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,7.47,1.31
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Tomatoes (navrongo),710,52 KG,aggregate,Wholesale,GHS,38.14,6.69
2020-07-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,2.48,0.44
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,64.32,11.28
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,2.89,0.51
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,107.69,18.89
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,171.66,30.12
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,2.12,0.37
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,352,61.75
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,127.78,22.42
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,2.88,0.51
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,1.83,0.32
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Yam,99,250 KG,aggregate,Wholesale,GHS,533.65,93.62
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,3.37,0.59
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Wholesale,GHS,118,20.7
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,24.08,4.22
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,"meat, fish and eggs","Meat (chicken, local)",792,10 KG,aggregate,Wholesale,GHS,329.33,57.78
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,2.69,0.47
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,240.63,42.22
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,5,0.88
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,487.33,85.5
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,32.1,5.63
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Peppers (fresh),713,20 KG,aggregate,Wholesale,GHS,397.94,69.81
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,3.62,0.64
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,54.21,9.51
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,8.17,1.43
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,48.34,8.48
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,7.11,1.25
2020-07-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,1.8,0.32
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,348.75,61.18
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,270,47.37
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,423.89,74.37
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Wholesale,GHS,113.33,19.88
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,18,3.16
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,vegetables and fruits,Eggplants,434,27 KG,aggregate,Wholesale,GHS,322.6,56.6
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,435.56,76.41
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,vegetables and fruits,Peppers (dried),714,16 KG,aggregate,Wholesale,GHS,500,87.72
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,vegetables and fruits,Peppers (fresh),713,20 KG,aggregate,Wholesale,GHS,711.53,124.83
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,43.08,7.56
2020-07-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,50.64,8.88
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,0.88,0.15
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,3.42,0.6
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,1.63,0.29
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,1.95,0.34
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,4,0.7
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,5.79,1.02
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,3.7,0.65
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,3.3,0.58
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,5.52,0.97
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,18,3.16
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,14.77,2.59
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,5.7,1
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,4.04,0.71
2020-07-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,vegetables and fruits,Tomatoes (local),346,KG,aggregate,Retail,GHS,6.96,1.22
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,93.73,16.44
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,2.26,0.4
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,340,59.65
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,5.36,0.94
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,125,21.93
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,1.46,0.26
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,1.67,0.29
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,2.69,0.47
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,10,1.75
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,261.6,45.89
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,2.8,0.49
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Yam,99,250 KG,aggregate,Wholesale,GHS,643.42,112.88
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,4.12,0.72
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,14,2.46
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,"meat, fish and eggs","Meat (chicken, local)",792,10 KG,aggregate,Wholesale,GHS,240,42.11
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,3.08,0.54
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,293.46,51.48
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,13,2.28
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Eggplants,434,27 KG,aggregate,Wholesale,GHS,356.18,62.49
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,333.33,58.48
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,38.73,6.79
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,9.3,1.63
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Peppers (fresh),713,20 KG,aggregate,Wholesale,GHS,363.33,63.74
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,5,0.88
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,42.38,7.44
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,2.21,0.39
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,45.77,8.03
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Tomatoes (navrongo),710,52 KG,aggregate,Wholesale,GHS,79.92,14.02
2020-07-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,14.05,2.46
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,1.84,0.32
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,252.34,44.27
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,3.88,0.68
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,176,30.88
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,1.97,0.35
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,191,33.51
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,2.53,0.44
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,265,46.49
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,3.1,0.54
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,6,1.05
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,198.33,34.79
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,3.45,0.61
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam,99,250 KG,aggregate,Wholesale,GHS,614.71,107.84
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,2.81,0.49
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam (puna),737,250 KG,aggregate,Wholesale,GHS,442.37,77.61
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,3.78,0.66
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,"meat, fish and eggs","Meat (chicken, local)",792,10 KG,aggregate,Wholesale,GHS,195,34.21
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,4.14,0.73
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,280,49.12
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,16,2.81
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Eggplants,434,27 KG,aggregate,Wholesale,GHS,196.81,34.53
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,3.19,0.56
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,547.75,96.1
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,58.33,10.23
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,17.5,3.07
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,41.67,7.31
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,5.33,0.94
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,5.9,1.04
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Tomatoes (local),346,52 KG,aggregate,Wholesale,GHS,307.92,54.02
2020-07-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,3.24,0.57
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,291.55,51.15
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,4.58,0.8
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,3.05,0.54
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,2.76,0.48
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,305.87,53.66
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,427.06,74.92
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,6.11,1.07
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Yam (puna),737,250 KG,aggregate,Wholesale,GHS,886.35,155.5
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,4.51,0.79
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,5.22,0.92
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,20,3.51
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,12,2.11
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Eggplants,434,27 KG,aggregate,Wholesale,GHS,377.73,66.27
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,13.06,2.29
2020-07-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,229.35,40.24
